tweet,label
Trish Regan: Democrats & Media See Coronavirus as ‘Impeachment All Over Again’ - And They Don’t Care Who They Hurt #Coronavirus #DemocratsHateAmericans #WakeUpAmerica #StopVotingForDemocrats #DemocratsAreEVIL #Election2020 #VoteDemsOut #Democrats #WalkAway,0
A Democrat Party success story! —> St. Paul City Council Votes to Establish 'Abortion Providers Appreciation Day': Mar. 10 #tcot #LiberalismIsAMentalDisorder #ProLife #DemocratsAreEvil #MN #WalkAway #DemocratsAreADisgrace #DemocraticParty #AbortionIsMurder,0
"The “Racist” 1619 project leader is NYT journalist 
 She has declared that her goal “a reparations bill passed” – meaning financial reparations for slavery &subsequent racial discrimination. #1619Project #DemocratsHateAmerica #DemocratsAreDestroyingAmerica",0
Wow. #IllegalImmigrants should be arrested instead of giving them a privilege. What happens when they kill someone. Democrats should be held responsible. #DemocratsAreDestroyingAmerica,1
"If the Democratic Party is all about diversity, inclusion, social justice, zero tolerance for sexism, empowerment of minorities .why are their two candidates rich, old, and white men? Asking for a friend. 
 #TulsiMediaBlackout #DemocratsAreDestroyingAmerica",0
"WHY? Cuz he doesn’t do what YOU WANT?! Lady, you need #JesusChrist to rid Ur heart of that hate festered within it. #Democrats #hatersgonnahate #DemocratsHateAmerica #DemocratsAreDestroyingAmerica #WalkAwayFromDemocrats #lexit #KAG2020",0
"These people are not trustworthy, but if this is true then WHY are we under quarantine? Shouldn’t they have known this months ago? #WuhanFlu #CalmDown #DemocratsAreDestroyingAmerica #MAGA #GodAlwaysWins #TrumpLandslide2020 #AbortionisMurder #tcot #ccot #2A",1
"I haven’t made any tweets about the police brutality today because i am simply not smart enough to say anything compelling. But I just want it known that I am an ally to #BlackLivesMatter and if you’re more worried about target losing merchandise than a human life, unfollow me.",0
"When living in your own skin does not offer inherent respect, altering the way you think & act is not always an act of rebellion. But it is ALWAYS a reflection of the learning curve that develops from the injustices you have been forced to endure every day. #BlackLivesMatter",0
"don’t scroll 

no matter how big or small your platform is, use your voice for a good cause. i'm begging you to stop by and reply or quote this tweet with #BlackLivesMatter",0
I really hope George Floyd’s story and the protests are still being discussed and made aware of after this week. Keep the discussion going. Don’t scrape this under the rug. #BLM,0
"On this day Obama Bin Laden called me transgender for arguing that waiting a week for a free update to a free game isn't much to ask
Love this community man Anyway trans rights and #BlackLivesMatter",1
"I tend not to tweet about terrible tragedies not because I don't care but because I don't think mine is the voice anyone needs to hear.

Please know that I see you and that I'm listening. #BlackLivesMatter",0
can you guys please focus on the movement instead of cancelling everyone some have done wrong but we should focus on promoting #BlackLivesMatter instead of cancelling all celebs who have posted other things besides #BlackLivesMatter,0
"Whatever your struggle, remember how it feels when people don't show up and aren't there to support you. 

""In the end we will remember not the words of our enemies, but the silence of our friends"" -MLK

#BlackLivesMatter 
#JusticeForGeorgeFloyd",0
"If you had nothing to say about white people protesting in the streets so they could get a haircut and a burger, but you’re mad that Black folks are out protesting a man being murdered, that’s racism in a nutshell. #BlackLivesMatter #GeorgeFloyd",0
"this country was never great. it was built by terrorizing minorities, ESPECIALLY innocent black people. they’re being murdered in broad daylight and ignorant racists still think there’s justification in our government’s actions. #BlackLivesMatter #ICantBreathe",0
"black lives matter. not just today, not just tomorrow. spreading awareness and saying something is one thing but actually implementing it into everyday life is another. practice what you preach. #BlackLivesMatter",0
"Please sign this petition. It’s important that these men be arrested, not just fired, for what they did to George Floyd. George Floyd was murdered and he deserves justice. #SpeakUp #BlackLivesMatter #JusticeForGeorgeFloyd",0
"First time doing Stand Up Comedy
First Quarantine
But unfortunately not everything is brand new to me, during times this I’m reminded of all the times I’ve experienced racism in my life and those feeling of fear, anger, isolation all come rushing back. #blacklivesmatter",0
": The sisters of the Delta Chapter of MDA stands with our Black brothers and sisters. We will bring every act of racism to justice. 
May the soul of all those innocent lives rest in peace. Always in our prayers! 

#BlackLivesMatter
#GeorgeFloyd",0
"george floyd's death was NO accident
george floyd's death was NO accident
george floyd's death was NO accident
george floyd's death was NO accident
george floyd's death was NO accident
george floyd's death was NO accident
#BlackLivesMatter 
#RaiseTheDegreee",0
I donated to Black Lives Matter. Please do the same if you can. I love you so much and will fight for you forever. #BlackLivesMatter #GeorgeFloyd #BreonnaTaylor #AhmaudArbery,0
"People are quick to say ""how can protestors do this to their community?""

The better question is, ""how can police officers do this to their neighbours?""

#BlackLivesMatter #JusticeForGeorge #JusticeForRegis",0
In support of more important and urgent international issues that need attention such as #JunkTerrorBill and #blacklivesmatter we agree to pause all giveaways and not trend hashtags in solidarity with other fanbases and our wishes for peace.,0
"use the platform that you have! tweet, retweet, post on instagram/stories and spread awareness! speak out and use the voice that you have. #BlackLivesMatter",0
"I've lost a handful of follows in the past two days (as have others) and I just want to reiterate #GeorgeFloyd was murdered and if you want to disagree with the #BlackLivesMatter movement or my stance, now is the time to leave.",0
"to the people who don’t have any POCs in their friend group, I’m so sorry for you. Your life must be so stale. 
& to all my BLACK friends, I love you, I appreciate everything you have to offer, and I’ll do my part in fighting for your lives and your rights. 
#BlackLivesMatter",0
